,Feature,Importance,inner,outer
54,BAD,-8.718422860232167e-05,1,3
55,HER2,-0.000121829084777203,1,3
56,STAT3,-0.00012195816267290827,1,3
57,MYC,-0.00012534140803666105,1,3
58,HER3,-0.00012623716258308715,1,3
59,GATA3,-0.00014048267898569833,1,3
60,PIM,-0.00014540801351203836,1,3
61,SOS1,-0.00014712616659084965,1,3
62,RAS_i,-0.00015042164970369143,1,3
63,AXIN1,-0.00015910092005688714,1,3
64,NRG1,-0.00015945378650406017,1,3
65,DVL1,-0.00017849424183624674,1,3
66,DC,-0.0001848511486012283,1,3
67,INSR,-0.00020098895961018215,1,3
68,IGF1,-0.0002082171488309026,1,3
69,STK11,-0.0002162007842618774,1,3
70,GRB2,-0.00021652648378800432,1,3
71,HRAS,-0.0002242162582760665,1,3
72,HSP90AA1,-0.0002263166865086319,1,3
73,TCF4,-0.00022802443581593224,1,3
74,FOXO1,-0.00022950520856113155,1,3
75,SGK1,-0.00023149222144891457,1,3
76,ABL1,-0.0002442939081835904,1,3
77,RAC1,-0.00028253157048008237,1,3
78,PPARG,-0.0002835515858731208,1,3
79,CDKN2A,-0.0003466331319809113,1,3
80,EGF,-0.0003784859681280617,1,3
81,CREB1,-0.00038500369690941394,1,3
82,STAT1,-0.0003941052535054723,1,3
83,PAK1,-0.0004000752467314683,1,3
84,CEBPB,-0.00040700878921506867,1,3
85,JUN,-0.000410165996612033,1,3
86,ABL2,-0.00043391292536476556,1,3
87,NF2,-0.00048500505057103016,1,3
88,YAP1,-0.00048718074542486445,1,3
89,HEY1,-0.0005030132560622791,1,3
90,CASP9,-0.0005126737003037229,1,3
91,ERK_i,-0.0005172695873318922,1,3
92,IGF1R,-0.0005302681259233832,1,3
93,BAK1,-0.0005646822892378944,1,3
94,MYOG,-0.0005857140947101991,1,3
95,TWIST1,-0.0005962145683380271,1,3
96,TSC2,-0.0006341140919950972,1,3
97,MEK_i,-0.0006386774227609138,1,3
98,CTNNB1,-0.0006398876876637649,1,3
99,MAPK8,-0.000645627523243153,1,3
100,IL1B,-0.000673290848138608,1,3
101,RHEB,-0.0006796258705691338,1,3
102,PRB,-0.0007531420234825337,1,3
103,CASP8,-0.000772049836919253,1,3
104,FADD,-0.000794611088874686,1,3
105,NOTCH1,-0.0008340150740143715,1,3
106,AKT_i,-0.0008927441464772201,1,3
107,NOS3,-0.0009363257639000144,1,3
108,SRC,-0.0009464481083554244,1,3
109,ES,-0.0011365055355538889,1,3
110,E2F1,-0.0013166897796291765,1,3
111,PRKAA2,-0.0016277047241872733,1,3
112,KMT2D,-0.001709303602342116,1,3
113,MCL1,-0.0020199584796243286,1,3
114,NF1,-0.0021233305391690216,1,3
115,IVEBP1,-0.002782092782926404,1,3
116,S6K1,-0.004095364573688309,1,3
0,NF1,0.02432949634151782,2,3
1,PGR,0.021689491222092072,2,3
2,NFKB1,0.008233126108400657,2,3
3,IGF1R,0.007302076609679631,2,3
4,BID,0.006651040822785559,2,3
5,DLL_i,0.005977231306945052,2,3
6,BCL2,0.0038514308895925,2,3
7,RAC1,0.0035096282511882793,2,3
8,CASP3,0.0023980664285803144,2,3
9,INS,0.002150931765905195,2,3
10,EGFR,0.0018720574884972807,2,3
11,RHEB,0.0016069707857295779,2,3
12,PDPK1,0.0014869087069716569,2,3
13,ES,0.0014600152628895247,2,3
14,BAK1,0.0010289179063945886,2,3
15,RAF1,0.0008450076245936078,2,3
16,GATA3,0.0008289610745857434,2,3
17,PI3K_c,0.0007858450715354515,2,3
18,PTEN,0.0007098545501357245,2,3
19,MTORC2_c,0.0006597586687082657,2,3
20,FOXO1,0.0005499396379075039,2,3
21,IL1B,0.0004546614019724782,2,3
22,NCID,0.000452800204084558,2,3
23,MDM2,0.00044508264336651227,2,3
24,YAP1,0.00038072376755682313,2,3
25,AKT_i,0.0003778592416702198,2,3
26,PAK2,0.00032141217957959434,2,3
27,BAD,0.0003110120212442835,2,3
28,SGK1,0.00030827162278690423,2,3
29,P21,0.0002866342907321684,2,3
30,MAPK8,0.0002417771940844693,2,3
31,NOTCH1,0.0002275173063582825,2,3
32,IL6,0.00016614882364440753,2,3
33,FZD3,0.00016143001969215476,2,3
34,FAS,0.00015719215674592224,2,3
35,STAT5,0.00015245624653814627,2,3
36,STAT3,0.00015165256340843314,2,3
37,PIP3,0.0001506033404090612,2,3
38,FOXO3,0.0001382711431869854,2,3
39,CTNNB1,4.7995702249337135e-05,2,3
40,IGF1,4.406901233910965e-05,2,3
41,MCL1,3.343695979840522e-05,2,3
42,FASLG,3.340083623637469e-05,2,3
43,NF2,3.324111172686717e-05,2,3
44,TWIST1,2.6865939488862622e-05,2,3
45,LATS1,9.780641016754466e-06,2,3
46,HEY1,6.230983983335214e-06,2,3
47,GRB7,2.606217002876221e-06,2,3
48,HSP90AA1,1.1267427943995045e-06,2,3
49,STK11,-5.922642681288615e-06,2,3
50,MYOG,-1.0455420492494483e-05,2,3
51,TEAD1,-1.111364966033257e-05,2,3
52,IL6R,-1.1178163350611392e-05,2,3
53,PAK1,-1.7944734197472556e-05,2,3
54,PG,-2.131663679083573e-05,2,3
55,PPARG,-2.4271606368087006e-05,2,3
56,PAX7,-2.7964638449007317e-05,2,3
57,PIM,-2.844693688663913e-05,2,3
58,P53,-3.7871147171908426e-05,2,3
59,SRC,-3.99205956809201e-05,2,3
60,KRT14,-4.300333584816851e-05,2,3
61,ABL2,-4.493190910748179e-05,2,3
62,CYCS,-4.671541949985425e-05,2,3
63,JUN,-4.7324045704510986e-05,2,3
64,E2F1,-5.191484011668468e-05,2,3
65,NEDD4L,-5.3270700837604323e-05,2,3
66,ABL1,-5.488300589073791e-05,2,3
67,HER2,-7.777543781362084e-05,2,3
68,HER3,-8.188611186765726e-05,2,3
69,TRADD,-8.642110470602482e-05,2,3
70,WNT1,-9.090758316587788e-05,2,3
71,RELA,-0.00012009358756270849,2,3
72,STAT1,-0.00013352386991782872,2,3
73,HES1,-0.00013372963530111637,2,3
74,ESR1,-0.000139505175601351,2,3
75,AXIN1,-0.00014796985082343728,2,3
76,TCF4,-0.00015195900688813602,2,3
77,SOS1,-0.00015700516200645165,2,3
78,NRG1,-0.00018635338511308053,2,3
79,APC,-0.00018739129000078236,2,3
80,BAX,-0.0001935198161898688,2,3
81,PRKACA,-0.00023230588933154106,2,3
82,RND1,-0.00023548640501647178,2,3
83,DC,-0.0002567612211715753,2,3
84,KMT2D,-0.0002586791898500085,2,3
85,MEK_i,-0.00027473949907441675,2,3
86,EIF4E,-0.0002777051027941235,2,3
87,BIM,-0.0002852646802662395,2,3
88,DVL1,-0.00030710602410077836,2,3
89,HRAS,-0.00036723259002013897,2,3
90,CDKN2A,-0.00038995557860166397,2,3
91,INSR,-0.0003918159361393503,2,3
92,PRB,-0.0003951404348689902,2,3
93,CASP8,-0.0004012760667909676,2,3
94,IL8,-0.0004054604964826014,2,3
95,GSK3B,-0.00041998157475708897,2,3
96,LCK,-0.00043351430178861783,2,3
97,CYCLIN_D_c,-0.00044368127504790245,2,3
98,PRKAA2,-0.0004830551719225973,2,3
99,CEBPB,-0.0005590529521138921,2,3
100,RAS_i,-0.0005614873966707234,2,3
101,MYC,-0.0005662775742447668,2,3
102,IRS1,-0.0005793532653993738,2,3
103,MYOD1,-0.0005794290599298035,2,3
104,BCLXL,-0.0006311747840569426,2,3
105,EGF,-0.0006419324463501352,2,3
106,NOS3,-0.0006750376061308572,2,3
107,JAK2,-0.0007085335456568087,2,3
108,IVEBP1,-0.0007576739283333689,2,3
109,CREB1,-0.00077471545533081,2,3
110,TSC2,-0.000873536839740896,2,3
111,CASP9,-0.0009622543968449415,2,3
112,ERK_i,-0.0010238040802814652,2,3
113,S6K1,-0.0012555094987547477,2,3
114,GRB2,-0.0017088149914369355,2,3
115,FADD,-0.0035027957638449347,2,3
116,MTORC1_c,-0.006661160300603153,2,3
0,PGR,0.06520609782944942,3,3
1,DLL_i,0.005778418651866901,3,3
2,PTEN,0.00510724420454145,3,3
3,FOXO3,0.0038144348756510293,3,3
4,RAC1,0.0027297094582060533,3,3
5,P21,0.0021020531360832484,3,3
6,IRS1,0.002091141736554336,3,3
7,IGF1R,0.0018646067420968748,3,3
8,INS,0.0015892640323402762,3,3
9,SOS1,0.0014532318454919535,3,3
10,BCL2,0.001405724299390454,3,3
11,HES1,0.001398356077233709,3,3
12,MTORC2_c,0.0013662473868633063,3,3
13,NFKB1,0.0011733075154870543,3,3
14,CASP3,0.001067942276126943,3,3
15,PAK2,0.001044178023572484,3,3
16,S6K1,0.0010268817723085855,3,3
17,SRC,0.000918660359293777,3,3
18,ES,0.0009000749239475025,3,3
19,RND1,0.000886891253579325,3,3
20,NCID,0.0008591542505895777,3,3
21,MAPK8,0.0008201522587346632,3,3
22,WNT1,0.0008166969488527798,3,3
23,ESR1,0.0005686147587417034,3,3
24,MYOD1,0.0005420081375631103,3,3
25,HRAS,0.0005326467823918435,3,3
26,AKT_i,0.0004535769837561432,3,3
27,PAK1,0.00042173444021464945,3,3
28,BIM,0.00041315324529700437,3,3
29,AXIN1,0.0003048171726650617,3,3
30,GATA3,0.0002930619914138788,3,3
31,DVL1,0.0002548497570827868,3,3
32,MDM2,0.0002444643543785263,3,3
33,CDKN2A,0.00021191746559723335,3,3
34,FAS,0.0001984515400748066,3,3
35,MYC,0.0001935444722355184,3,3
36,RAF1,0.0001912992397870017,3,3
37,EGF,0.00011946537373552779,3,3
38,RELA,0.00011838034098055061,3,3
39,EGFR,0.00011075441712993239,3,3
40,JUN,0.00010464030872203711,3,3
41,LCK,9.419651764597248e-05,3,3
42,IL6R,9.200082512150765e-05,3,3
43,BCLXL,7.58582526806384e-05,3,3
44,MYOG,5.827726275686729e-05,3,3
45,PRB,5.631735241784508e-05,3,3
46,BAX,5.411042540948152e-05,3,3
47,STAT3,4.5683603694723907e-05,3,3
48,STAT5,1.4474322013513508e-05,3,3
49,P53,1.2175625005328428e-05,3,3
50,PIP3,1.1459934429525198e-05,3,3
51,IL6,-1.0072492258150767e-05,3,3
52,IL8,-1.4679983011633979e-05,3,3
53,SGK1,-1.9214313429327667e-05,3,3
54,FZD3,-2.347872829333575e-05,3,3
55,IGF1,-2.35951460818562e-05,3,3
56,FASLG,-2.978853245194646e-05,3,3
57,ABL2,-3.2764416436070753e-05,3,3
58,E2F1,-4.84216594116571e-05,3,3
59,TEAD1,-5.447863849383783e-05,3,3
60,NEDD4L,-5.938478380351775e-05,3,3
61,HER3,-6.307159640539517e-05,3,3
62,CTNNB1,-6.412664296573389e-05,3,3
63,ABL1,-7.957857804208324e-05,3,3
64,HER2,-9.133791097648558e-05,3,3
65,LATS1,-0.00010276073115267348,3,3
66,KRT14,-0.00011406595855045776,3,3
67,CASP8,-0.00011896057338078858,3,3
68,PRKACA,-0.00013014333022765,3,3
69,APC,-0.00013159180611388432,3,3
70,YAP1,-0.0001377456356513873,3,3
71,HSP90AA1,-0.00017556437557242344,3,3
72,CYCS,-0.00018512022511318893,3,3
73,TCF4,-0.00019797574418167763,3,3
74,BAD,-0.00020917759058491914,3,3
75,TRADD,-0.0002104112182251816,3,3
76,RAS_i,-0.00021714715957732444,3,3
77,JAK2,-0.0002195474102706374,3,3
78,INSR,-0.00022423830510898135,3,3
79,MEK_i,-0.00022865347780853806,3,3
80,CREB1,-0.00023660680095871633,3,3
81,DC,-0.0002445075688103371,3,3
82,CEBPB,-0.0002692309889313904,3,3
83,FOXO1,-0.0003097284955676516,3,3
84,STK11,-0.0003187837371182445,3,3
85,NOTCH1,-0.0003207734078687352,3,3
86,TSC2,-0.00032380438215495744,3,3
87,TWIST1,-0.0003352579517398313,3,3
88,PPARG,-0.0003386596000469755,3,3
89,NOS3,-0.0003479880582530903,3,3
90,NF2,-0.00036158025374977143,3,3
91,PIM,-0.00037932755774228166,3,3
92,NRG1,-0.00038973850788492914,3,3
93,GRB7,-0.00041307548901703406,3,3
94,GSK3B,-0.0004873407495663562,3,3
95,BAK1,-0.0004949025194248557,3,3
96,BID,-0.0005059950433399241,3,3
97,PI3K_c,-0.0005225738169901684,3,3
98,PAX7,-0.0005390107780015585,3,3
99,KMT2D,-0.0005519043750946695,3,3
100,IL1B,-0.0005841449222959705,3,3
101,CYCLIN_D_c,-0.0006256518429149649,3,3
102,HEY1,-0.0006522886271668193,3,3
103,CASP9,-0.0007016409845432836,3,3
104,PRKAA2,-0.0007759609469553119,3,3
105,GRB2,-0.000776650949756208,3,3
106,IVEBP1,-0.0008410947102521771,3,3
107,STAT1,-0.0008826312284061499,3,3
108,RHEB,-0.0009634968329546023,3,3
109,PDPK1,-0.0009666213925091371,3,3
110,ERK_i,-0.0009819420102292753,3,3
111,FADD,-0.0013428244663356015,3,3
112,PG,-0.0014350423312141647,3,3
113,EIF4E,-0.0015065185032751005,3,3
114,MTORC1_c,-0.002215380330476302,3,3
115,MCL1,-0.002582411260198203,3,3
116,NF1,-0.003582838202782823,3,3
0,PGR,0.08503175341260916,4,3
1,NF1,0.022727356216615924,4,3
2,IGF1R,0.016435468776034856,4,3
3,FOXO3,0.009288290387203246,4,3
4,NFKB1,0.006890538926728085,4,3
5,IRS1,0.006624551383361488,4,3
6,MTORC1_c,0.004572246737811758,4,3
7,CASP3,0.0029333719947466363,4,3
8,PTEN,0.0028995449852022848,4,3
9,INS,0.0025878213122937366,4,3
10,WNT1,0.0019105691719574214,4,3
11,AKT_i,0.0018232117149967753,4,3
12,ERK_i,0.0015097177860901034,4,3
13,MYOD1,0.001505095782862842,4,3
14,EGFR,0.0011084586234086924,4,3
15,NEDD4L,0.001104463213736362,4,3
16,BAK1,0.0010583595207566132,4,3
17,ESR1,0.0009143300553698941,4,3
18,S6K1,0.0008043039392126028,4,3
19,NOS3,0.000792336677205685,4,3
20,E2F1,0.0007438249709862399,4,3
21,BID,0.000718541998941169,4,3
22,GRB2,0.0005728823229407265,4,3
23,FZD3,0.0005416070539280282,4,3
24,BCLXL,0.0005046069204371895,4,3
25,MAPK8,0.0004315180797516138,4,3
26,FAS,0.00038082219252555394,4,3
27,CASP8,0.000242935793477006,4,3
28,KRT14,0.00023146921794259256,4,3
29,ABL2,0.00023126549125285223,4,3
30,EIF4E,0.00021053057217468307,4,3
31,MTORC2_c,0.00020826610332336237,4,3
32,PDPK1,0.00017003899556633506,4,3
33,BAX,0.00015165073282108477,4,3
34,FADD,0.00013998685119676058,4,3
35,HEY1,0.0001338782641053804,4,3
36,P21,0.00012080200233388627,4,3
37,GSK3B,0.00011173386810536812,4,3
38,PRKACA,8.39786816769772e-05,4,3
39,KMT2D,8.071035827716955e-05,4,3
40,JUN,4.933872420165297e-05,4,3
41,GRB7,4.530255492607438e-05,4,3
42,FASLG,3.584812964207984e-05,4,3
43,STAT1,1.825373295538668e-05,4,3
44,DLL_i,1.6813241401125723e-05,4,3
45,YAP1,9.875036738771215e-06,4,3
46,RAF1,9.522567270048299e-06,4,3
47,LATS1,6.335476215313385e-06,4,3
48,PAK2,2.2150104880269694e-06,4,3
49,CEBPB,-5.550173975410466e-06,4,3
50,PRB,-7.513498243238992e-06,4,3
51,PIM,-9.893477100231252e-06,4,3
52,P53,-1.3335417194060284e-05,4,3
53,RELA,-1.683533851060126e-05,4,3
54,SOS1,-1.98200101286794e-05,4,3
55,GATA3,-2.7695471892297263e-05,4,3
56,CTNNB1,-2.8618700279037235e-05,4,3
57,TWIST1,-3.0347741664660255e-05,4,3
58,PAK1,-4.11937011621788e-05,4,3
59,STAT3,-4.141996718343144e-05,4,3
60,HER2,-4.3642533551824236e-05,4,3
61,APC,-4.750940932496395e-05,4,3
62,IL8,-6.029792103634524e-05,4,3
63,RHEB,-7.452305240307489e-05,4,3
64,TCF4,-7.460754706012374e-05,4,3
65,AXIN1,-7.563924139419864e-05,4,3
66,STAT5,-7.747746338115924e-05,4,3
67,MDM2,-7.916031155541514e-05,4,3
68,TEAD1,-0.00011393895529276943,4,3
69,HRAS,-0.00012415191786419033,4,3
70,MYOG,-0.00012597212533582702,4,3
71,DC,-0.00014271862093184762,4,3
72,IL6,-0.0001436197384809823,4,3
73,DVL1,-0.00014592494046716808,4,3
74,CYCLIN_D_c,-0.00014946091785728033,4,3
75,MEK_i,-0.00016627081707254465,4,3
76,RND1,-0.00018070811106563056,4,3
77,ABL1,-0.0001994506576612487,4,3
78,PPARG,-0.00020094858014285677,4,3
79,ES,-0.00020688328789630894,4,3
80,HER3,-0.0002272294994523083,4,3
81,PAX7,-0.0002491444538033072,4,3
82,HSP90AA1,-0.00025299119872201903,4,3
83,NCID,-0.00025887765911769556,4,3
84,IGF1,-0.00026123338186945233,4,3
85,JAK2,-0.00027133729852102384,4,3
86,FOXO1,-0.00027198814576001595,4,3
87,SRC,-0.00029121880467175565,4,3
88,PIP3,-0.0002973785720542521,4,3
89,NRG1,-0.0003007943107499189,4,3
90,PI3K_c,-0.00032449074204565775,4,3
91,CREB1,-0.00032691043656196683,4,3
92,LCK,-0.00033262172203829543,4,3
93,IL6R,-0.0003366213096143156,4,3
94,CYCS,-0.00033930988183950017,4,3
95,TRADD,-0.00034002705730140637,4,3
96,INSR,-0.00038859946236113885,4,3
97,NF2,-0.00040169756587182803,4,3
98,EGF,-0.00041720037946724187,4,3
99,HES1,-0.00042290713636639055,4,3
100,STK11,-0.00043979617471556764,4,3
101,MCL1,-0.00047318238538673896,4,3
102,MYC,-0.0004878412734427018,4,3
103,IL1B,-0.0004945681425224668,4,3
104,SGK1,-0.0005109512303189678,4,3
105,CDKN2A,-0.0005187781829807392,4,3
106,RAS_i,-0.0005447007306828011,4,3
107,RAC1,-0.0005517422159190266,4,3
108,BAD,-0.000553149656634222,4,3
109,BIM,-0.0005966745646547311,4,3
110,BCL2,-0.000714528652716373,4,3
111,NOTCH1,-0.0007373648928878929,4,3
112,CASP9,-0.0008165628052386742,4,3
113,PRKAA2,-0.002405585577910929,4,3
114,IVEBP1,-0.0025871289060031,4,3
115,PG,-0.002629610718030362,4,3
116,TSC2,-0.003584195729924189,4,3
0,PGR,0.09275024863631631,0,4
1,IGF1R,0.013550080803639397,0,4
2,NFKB1,0.00987716021596452,0,4
3,INS,0.009363284511886616,0,4
4,FOXO3,0.005614285590120116,0,4
5,S6K1,0.005008710855945231,0,4
6,PAK2,0.004693391687252468,0,4
7,LCK,0.0030532876574309586,0,4
8,KMT2D,0.0025933231642206733,0,4
9,WNT1,0.0022736740469379013,0,4
10,MTORC1_c,0.0018419280045033348,0,4
11,NEDD4L,0.0016226273082310394,0,4
12,NF1,0.0015207601201688847,0,4
13,AKT_i,0.0013997527720893688,0,4
14,ERK_i,0.0012001221617491398,0,4
15,RHEB,0.001120827961449522,0,4
16,FZD3,0.0010898181240676097,0,4
17,JUN,0.000988505270838158,0,4
18,CASP8,0.0008434058093303998,0,4
19,EGFR,0.0006430543029046776,0,4
20,PDPK1,0.0005664880481550671,0,4
21,ESR1,0.0005145438819343928,0,4
22,DVL1,0.000490706797069973,0,4
23,SRC,0.00036591280572972895,0,4
24,RELA,0.0003643128824091235,0,4
25,PTEN,0.0003637793443809212,0,4
26,IL1B,0.00028655938176014306,0,4
27,P21,0.00023935159435384268,0,4
28,STAT1,0.0002377157536291863,0,4
29,NCID,0.0002185454872483117,0,4
30,PIP3,0.00020367241624119625,0,4
31,NOS3,0.0001895987794396925,0,4
32,TEAD1,0.00018783218318063621,0,4
33,CDKN2A,0.00017934482621517756,0,4
34,PRB,0.0001525404198982061,0,4
35,BCL2,0.000149620240745163,0,4
36,NF2,0.00013696624813230862,0,4
37,GATA3,0.0001100564323606168,0,4
38,HEY1,5.709852457147502e-05,0,4
39,LATS1,4.753526786782647e-05,0,4
40,FASLG,4.217274499263013e-05,0,4
41,TCF4,3.778232103601731e-05,0,4
42,MEK_i,3.4750766359614715e-05,0,4
43,APC,3.2699166532479396e-05,0,4
44,RND1,1.462920990069616e-05,0,4
45,CYCS,1.2167773343896293e-05,0,4
46,STAT5,1.1208403284501678e-05,0,4
47,P53,8.262418643489866e-06,0,4
48,CREB1,4.598059615279482e-06,0,4
49,IL6,-5.2494420260673635e-06,0,4
50,GRB2,-1.0722371286298049e-05,0,4
51,MYOG,-1.6205330306440224e-05,0,4
52,INSR,-2.6987052510363263e-05,0,4
53,CASP3,-3.853927310504268e-05,0,4
54,FAS,-4.403245045181414e-05,0,4
55,BAX,-5.0718397257454306e-05,0,4
56,AXIN1,-5.221124675269806e-05,0,4
57,PI3K_c,-5.496842824426196e-05,0,4
58,STK11,-6.78038229985356e-05,0,4
59,HER2,-7.056299823515744e-05,0,4
60,GSK3B,-7.916042753708386e-05,0,4
61,ABL2,-8.386981005925609e-05,0,4
62,MDM2,-9.25869191302775e-05,0,4
63,PIM,-0.00011548186017118489,0,4
64,PPARG,-0.0001216072801487611,0,4
65,JAK2,-0.00013535855287494236,0,4
66,RAF1,-0.0001354350845509389,0,4
67,NRG1,-0.0001609410326213201,0,4
68,EGF,-0.00016421956689283146,0,4
69,YAP1,-0.0001694124629113558,0,4
70,NOTCH1,-0.00017013386169473232,0,4
71,ABL1,-0.00017345324193041023,0,4
72,IL8,-0.00019357778893536182,0,4
73,DC,-0.00019815709494974687,0,4
74,RAC1,-0.00022442263120936445,0,4
75,IGF1,-0.00022542348678833424,0,4
76,PG,-0.00022976746363223555,0,4
77,STAT3,-0.0002302359001353782,0,4
78,PAK1,-0.00024000864103923547,0,4
79,TRADD,-0.00024121662387599496,0,4
80,HES1,-0.00024798383447932615,0,4
81,CTNNB1,-0.00024840444816343066,0,4
82,TSC2,-0.00025314475429083494,0,4
83,TWIST1,-0.00026637195202050545,0,4
84,IL6R,-0.0002710815770474717,0,4
85,MYC,-0.00027547387309379,0,4
86,CASP9,-0.0002775005348050197,0,4
87,MCL1,-0.00030046290071417125,0,4
88,BCLXL,-0.00030991503671506937,0,4
89,CEBPB,-0.0003125627823714616,0,4
90,FADD,-0.0003128299299313131,0,4
91,CYCLIN_D_c,-0.00031470850322090627,0,4
92,HRAS,-0.00032217021139924196,0,4
93,MAPK8,-0.0003538966519381903,0,4
94,MYOD1,-0.00035801625056519626,0,4
95,SOS1,-0.00037165034352870663,0,4
96,GRB7,-0.0003759140512840098,0,4
97,PAX7,-0.0003983819661528276,0,4
98,PRKACA,-0.00040161598673371657,0,4
99,HER3,-0.0004057117505484875,0,4
100,KRT14,-0.0004160514394725423,0,4
101,BIM,-0.0004804915614260441,0,4
102,HSP90AA1,-0.0005609853233543571,0,4
103,FOXO1,-0.0005743625767095084,0,4
104,MTORC2_c,-0.0006736008052588005,0,4
105,SGK1,-0.0007194634093085073,0,4
106,ES,-0.0007329997395101318,0,4
107,DLL_i,-0.0007340878385742045,0,4
108,BAK1,-0.0007550884831257765,0,4
109,RAS_i,-0.0007881842701843444,0,4
110,BAD,-0.0008933472116694485,0,4
111,IRS1,-0.0009459033049659116,0,4
112,E2F1,-0.0011795780012285872,0,4
113,PRKAA2,-0.0013414892228463815,0,4
114,BID,-0.0016473644592628345,0,4
115,EIF4E,-0.0025541898356697956,0,4
116,IVEBP1,-0.00469094037522455,0,4
0,PGR,0.07444721076110095,1,4
1,NFKB1,0.008785173345930875,1,4
2,WNT1,0.007167105010765007,1,4
3,INS,0.0060874932093268885,1,4
4,FZD3,0.004523687287924849,1,4
5,NOTCH1,0.004406148493389717,1,4
6,PRKAA2,0.003805800265331394,1,4
7,ESR1,0.0020625187172267356,1,4
8,PG,0.0018759689018207348,1,4
9,NEDD4L,0.0017821120758321207,1,4
10,PRKACA,0.0015328760681813103,1,4
11,PAK2,0.0013763126378377732,1,4
12,NF2,0.0011844223882222504,1,4
13,BID,0.0010817038980608373,1,4
14,RAS_i,0.0009529132219580072,1,4
15,MTORC1_c,0.0006448617664459588,1,4
16,NRG1,0.0005374890011748956,1,4
17,E2F1,0.0005155295351185751,1,4
18,CYCLIN_D_c,0.0004920766146340183,1,4
19,ERK_i,0.0004835866830069646,1,4
20,NF1,0.00044908637662921524,1,4
21,NCID,0.00044379685289641646,1,4
22,HES1,0.0003745551803940872,1,4
23,RAF1,0.0003571766869765458,1,4
24,STAT3,0.0003410328248331096,1,4
25,CEBPB,0.0002640572396616081,1,4
26,PTEN,0.00024393693188462517,1,4
27,CTNNB1,0.00020829517074971715,1,4
28,CDKN2A,0.00020503427938545205,1,4
29,MCL1,0.00016618067163776118,1,4
30,PRB,0.00016428470230955838,1,4
31,STAT5,0.0001365974133233916,1,4
32,PIP3,0.00012183462578252424,1,4
33,MYOG,0.00011904534457674032,1,4
34,FOXO1,0.00011794823560673517,1,4
35,FAS,0.00010249250417526667,1,4
36,GRB7,9.899922105482961e-05,1,4
37,GRB2,8.494142554027473e-05,1,4
38,IL8,4.288605215052588e-05,1,4
39,ABL1,3.585329526034631e-05,1,4
40,CASP8,2.3943066476017627e-05,1,4
41,HER2,2.373086645168776e-05,1,4
42,HSP90AA1,1.694728097823006e-05,1,4
43,BCL2,1.430072569807983e-05,1,4
44,DVL1,4.708100337258436e-06,1,4
45,ES,4.568352265699183e-06,1,4
46,P53,0.0,1,4
47,FASLG,-7.341310255370992e-06,1,4
48,PAK1,-3.0194090105961635e-05,1,4
49,INSR,-3.1516714391166545e-05,1,4
50,IRS1,-4.1355707668611075e-05,1,4
51,MYC,-5.591258752468686e-05,1,4
52,TCF4,-6.083582766358564e-05,1,4
53,RAC1,-7.506571021176356e-05,1,4
54,SOS1,-7.59593746324505e-05,1,4
55,DC,-7.635542630302083e-05,1,4
56,HER3,-8.220243743972677e-05,1,4
57,TWIST1,-9.142624189284465e-05,1,4
58,PDPK1,-9.40774635485031e-05,1,4
59,AXIN1,-0.00010139023109834167,1,4
60,IL6,-0.00010986203607310507,1,4
61,CYCS,-0.00011333812092562123,1,4
62,FADD,-0.00011555051577338826,1,4
63,YAP1,-0.0001273989222809746,1,4
64,ABL2,-0.0001329022652084566,1,4
65,IL6R,-0.0001362174356365209,1,4
66,SGK1,-0.00016243697298812254,1,4
67,PPARG,-0.00016286718609059836,1,4
68,PI3K_c,-0.00016606749094816298,1,4
69,MEK_i,-0.00017043135053007585,1,4
70,CASP3,-0.00017719843055985507,1,4
71,MDM2,-0.00017945936403529483,1,4
72,APC,-0.00018698003893913295,1,4
73,GATA3,-0.00019304667228281502,1,4
74,BIM,-0.00020180755941967554,1,4
75,HRAS,-0.00020340523615414163,1,4
76,DLL_i,-0.00021021066623339024,1,4
77,SRC,-0.00021452174420288905,1,4
78,RELA,-0.0002203778888363317,1,4
79,BAK1,-0.0002384384945394169,1,4
80,TEAD1,-0.00024308368140080194,1,4
81,BAD,-0.0002507604665890062,1,4
82,RND1,-0.00025246893153929584,1,4
83,IGF1,-0.0002557160502998368,1,4
84,P21,-0.0002649220674937336,1,4
85,MYOD1,-0.00026924400344441324,1,4
86,TSC2,-0.0002718830804105954,1,4
87,LATS1,-0.00029757299932420267,1,4
88,RHEB,-0.00030917017580300854,1,4
89,STK11,-0.0003424101725160167,1,4
90,BAX,-0.0003497095364745073,1,4
91,STAT1,-0.0003508930064720639,1,4
92,FOXO3,-0.0003514673951873215,1,4
93,PAX7,-0.00035823442375393366,1,4
94,MAPK8,-0.00036903414245736954,1,4
95,JAK2,-0.0003780856079846906,1,4
96,GSK3B,-0.0003820238557659117,1,4
97,CASP9,-0.00039700842553302973,1,4
98,TRADD,-0.0004033187356926593,1,4
99,EGF,-0.0004046365872079072,1,4
100,IVEBP1,-0.0004119307222324453,1,4
101,PIM,-0.00045950432494468174,1,4
102,BCLXL,-0.0005583071892176772,1,4
103,CREB1,-0.0005772321454141638,1,4
104,IL1B,-0.0006553038742319606,1,4
105,EGFR,-0.0007720103733837025,1,4
106,KRT14,-0.0008032018627004422,1,4
107,NOS3,-0.0012581844644612428,1,4
108,KMT2D,-0.0012685649892801854,1,4
